,best_fitness,fitness_evaluations,iterations,experiment,test_function
7684,473.26652891508655,37,0,1,Rastrigin
7685,473.26652891508655,38,0,1,Rastrigin
7686,473.26652891508655,39,0,1,Rastrigin
7687,473.26652891508655,40,0,1,Rastrigin
7688,473.26652891508655,41,0,1,Rastrigin
7689,473.26652891508655,42,0,1,Rastrigin
7690,473.26652891508655,43,0,1,Rastrigin
7691,473.26652891508655,44,0,1,Rastrigin
7692,473.26652891508655,45,0,1,Rastrigin
7693,473.26652891508655,46,1,1,Rastrigin
7694,473.26652891508655,47,1,1,Rastrigin
7695,473.26652891508655,48,1,1,Rastrigin
7696,473.26652891508655,49,1,1,Rastrigin
7697,473.26652891508655,50,1,1,Rastrigin
7698,473.26652891508655,51,1,1,Rastrigin
7699,473.26652891508655,52,1,1,Rastrigin
7700,473.26652891508655,53,1,1,Rastrigin
7701,473.26652891508655,54,1,1,Rastrigin
7702,473.26652891508655,55,1,1,Rastrigin
7703,444.3376930358061,56,1,1,Rastrigin
7704,444.3376930358061,57,1,1,Rastrigin
7705,444.3376930358061,58,1,1,Rastrigin
7706,444.3376930358061,59,1,1,Rastrigin
7707,444.3376930358061,60,1,1,Rastrigin
7708,444.3376930358061,61,1,1,Rastrigin
7709,444.3376930358061,62,1,1,Rastrigin
7710,444.3376930358061,63,1,1,Rastrigin
7711,444.3376930358061,64,1,1,Rastrigin
7712,444.3376930358061,65,1,1,Rastrigin
7713,444.3376930358061,66,1,1,Rastrigin
7714,444.3376930358061,67,1,1,Rastrigin
7715,444.3376930358061,68,1,1,Rastrigin
7716,444.3376930358061,69,1,1,Rastrigin
7717,444.3376930358061,70,1,1,Rastrigin
7718,444.3376930358061,71,1,1,Rastrigin
7719,444.3376930358061,72,1,1,Rastrigin
7720,444.3376930358061,73,1,1,Rastrigin
7721,444.3376930358061,74,1,1,Rastrigin
7722,444.3376930358061,75,1,1,Rastrigin
7723,444.3376930358061,76,1,1,Rastrigin
7724,444.3376930358061,77,1,1,Rastrigin
7725,444.3376930358061,78,1,1,Rastrigin
7726,648.7124989730903,1,0,2,Rastrigin
7727,549.3005800311553,2,0,2,Rastrigin
7728,549.3005800311553,3,0,2,Rastrigin
7729,549.3005800311553,4,0,2,Rastrigin
7730,549.3005800311553,5,0,2,Rastrigin
7731,549.3005800311553,6,0,2,Rastrigin
7732,549.3005800311553,7,0,2,Rastrigin
7733,549.3005800311553,8,0,2,Rastrigin
7734,549.3005800311553,9,0,2,Rastrigin
7735,520.6596999067137,10,0,2,Rastrigin
7736,517.9400104336495,11,0,2,Rastrigin
7737,440.89500679733885,12,0,2,Rastrigin
7738,382.284521975453,13,0,2,Rastrigin
7739,382.284521975453,14,0,2,Rastrigin
7740,382.284521975453,15,0,2,Rastrigin
7741,382.284521975453,16,0,2,Rastrigin
7742,382.284521975453,17,0,2,Rastrigin
7743,382.284521975453,18,0,2,Rastrigin
7744,382.284521975453,19,0,2,Rastrigin
7745,382.284521975453,20,0,2,Rastrigin
7746,382.284521975453,21,0,2,Rastrigin
7747,382.284521975453,22,0,2,Rastrigin
7748,382.284521975453,23,0,2,Rastrigin
7749,382.284521975453,24,0,2,Rastrigin
7750,382.284521975453,25,0,2,Rastrigin
7751,382.284521975453,26,0,2,Rastrigin
7752,382.284521975453,27,0,2,Rastrigin
7753,382.284521975453,28,0,2,Rastrigin
7754,382.284521975453,29,0,2,Rastrigin
7755,382.284521975453,30,0,2,Rastrigin
7756,382.284521975453,31,0,2,Rastrigin
7757,382.284521975453,32,0,2,Rastrigin
7758,382.284521975453,33,0,2,Rastrigin
7759,382.284521975453,34,0,2,Rastrigin
7760,382.284521975453,35,0,2,Rastrigin
7761,382.284521975453,36,0,2,Rastrigin
7762,382.284521975453,37,0,2,Rastrigin
7763,382.284521975453,38,0,2,Rastrigin
7764,382.284521975453,39,0,2,Rastrigin
7765,382.284521975453,40,0,2,Rastrigin
7766,382.284521975453,41,0,2,Rastrigin
7767,382.284521975453,42,0,2,Rastrigin
7768,382.284521975453,43,0,2,Rastrigin
7769,382.284521975453,44,0,2,Rastrigin
7770,382.284521975453,45,0,2,Rastrigin
7771,382.284521975453,46,0,2,Rastrigin
7772,382.284521975453,47,0,2,Rastrigin
7773,382.284521975453,48,1,2,Rastrigin
7774,382.284521975453,49,1,2,Rastrigin
7775,382.284521975453,50,1,2,Rastrigin
7776,382.284521975453,51,1,2,Rastrigin
7777,382.284521975453,52,1,2,Rastrigin
7778,382.284521975453,53,1,2,Rastrigin
7779,382.284521975453,54,1,2,Rastrigin
7780,382.284521975453,55,1,2,Rastrigin
7781,382.284521975453,56,1,2,Rastrigin
7782,382.284521975453,57,1,2,Rastrigin
7783,382.284521975453,58,1,2,Rastrigin
7784,382.284521975453,59,1,2,Rastrigin
7785,358.99996978911463,60,1,2,Rastrigin
7786,358.99996978911463,61,1,2,Rastrigin
7787,358.99996978911463,62,1,2,Rastrigin
7788,358.99996978911463,63,1,2,Rastrigin
7789,358.99996978911463,64,1,2,Rastrigin
7790,358.99996978911463,65,1,2,Rastrigin
7791,358.99996978911463,66,1,2,Rastrigin
7792,358.99996978911463,67,1,2,Rastrigin
7793,358.99996978911463,68,1,2,Rastrigin
7794,358.99996978911463,69,1,2,Rastrigin
7795,358.99996978911463,70,1,2,Rastrigin
7796,358.99996978911463,71,1,2,Rastrigin
7797,358.99996978911463,72,1,2,Rastrigin
7798,358.99996978911463,73,1,2,Rastrigin
7799,358.99996978911463,74,1,2,Rastrigin
7800,358.99996978911463,75,1,2,Rastrigin
7801,358.99996978911463,76,1,2,Rastrigin
7802,358.99996978911463,77,1,2,Rastrigin
7803,358.99996978911463,78,1,2,Rastrigin
7804,454.366687567727,1,0,3,Rastrigin
7805,454.366687567727,2,0,3,Rastrigin
7806,454.366687567727,3,0,3,Rastrigin
7807,454.366687567727,4,0,3,Rastrigin
7808,454.366687567727,5,0,3,Rastrigin
7809,454.366687567727,6,0,3,Rastrigin
7810,454.366687567727,7,0,3,Rastrigin
7811,454.366687567727,8,0,3,Rastrigin
7812,454.366687567727,9,0,3,Rastrigin
7813,454.366687567727,10,0,3,Rastrigin
7814,454.366687567727,11,0,3,Rastrigin
7815,454.366687567727,12,0,3,Rastrigin
7816,454.366687567727,13,0,3,Rastrigin
7817,454.366687567727,14,0,3,Rastrigin
7818,454.366687567727,15,0,3,Rastrigin
7819,453.52430686243434,16,0,3,Rastrigin
7820,453.52430686243434,17,0,3,Rastrigin
7821,453.52430686243434,18,0,3,Rastrigin
7822,453.52430686243434,19,0,3,Rastrigin
7823,453.52430686243434,20,0,3,Rastrigin
7824,453.52430686243434,21,0,3,Rastrigin
7825,453.52430686243434,22,0,3,Rastrigin
7826,453.52430686243434,23,0,3,Rastrigin
7827,453.52430686243434,24,0,3,Rastrigin
7828,453.52430686243434,25,0,3,Rastrigin
7829,453.52430686243434,26,0,3,Rastrigin
7830,453.52430686243434,27,0,3,Rastrigin
7831,453.52430686243434,28,0,3,Rastrigin
7832,453.52430686243434,29,0,3,Rastrigin
7833,453.52430686243434,30,0,3,Rastrigin
7834,453.52430686243434,31,0,3,Rastrigin
7835,453.52430686243434,32,0,3,Rastrigin
7836,453.52430686243434,33,0,3,Rastrigin
7837,453.52430686243434,34,0,3,Rastrigin
7838,453.52430686243434,35,0,3,Rastrigin
7839,453.52430686243434,36,0,3,Rastrigin
7840,453.52430686243434,37,0,3,Rastrigin
7841,453.52430686243434,38,0,3,Rastrigin
7842,453.52430686243434,39,0,3,Rastrigin
7843,453.52430686243434,40,0,3,Rastrigin
7844,453.52430686243434,41,0,3,Rastrigin
7845,453.52430686243434,42,0,3,Rastrigin
7846,453.52430686243434,43,0,3,Rastrigin
7847,453.52430686243434,44,0,3,Rastrigin
7848,453.52430686243434,45,0,3,Rastrigin
7849,453.52430686243434,46,0,3,Rastrigin
7850,453.52430686243434,47,0,3,Rastrigin
7851,453.52430686243434,48,0,3,Rastrigin
7852,453.52430686243434,49,0,3,Rastrigin
7853,453.0152144518814,50,1,3,Rastrigin
7854,453.0152144518814,51,1,3,Rastrigin
7855,453.0152144518814,52,1,3,Rastrigin
7856,453.0152144518814,53,1,3,Rastrigin
7857,453.0152144518814,54,1,3,Rastrigin
7858,453.0152144518814,55,1,3,Rastrigin
7859,453.0152144518814,56,1,3,Rastrigin
7860,453.0152144518814,57,1,3,Rastrigin
7861,453.0152144518814,58,1,3,Rastrigin
7862,453.0152144518814,59,1,3,Rastrigin
7863,453.0152144518814,60,1,3,Rastrigin
7864,453.0152144518814,61,1,3,Rastrigin
7865,453.0152144518814,62,1,3,Rastrigin
7866,453.0152144518814,63,1,3,Rastrigin
7867,453.0152144518814,64,1,3,Rastrigin
7868,453.0152144518814,65,1,3,Rastrigin
7869,453.0152144518814,66,1,3,Rastrigin
7870,453.0152144518814,67,1,3,Rastrigin
7871,453.0152144518814,68,1,3,Rastrigin
7872,453.0152144518814,69,1,3,Rastrigin
7873,453.0152144518814,70,1,3,Rastrigin
7874,453.0152144518814,71,1,3,Rastrigin
7875,453.0152144518814,72,1,3,Rastrigin
7876,453.0152144518814,73,1,3,Rastrigin
7877,453.0152144518814,74,1,3,Rastrigin
7878,453.0152144518814,75,1,3,Rastrigin
7879,453.0152144518814,76,1,3,Rastrigin
7880,453.0152144518814,77,1,3,Rastrigin
7881,453.0152144518814,78,1,3,Rastrigin
7882,453.0152144518814,79,1,3,Rastrigin
7883,453.0152144518814,80,1,3,Rastrigin
7884,453.0152144518814,81,1,3,Rastrigin
7885,453.0152144518814,82,1,3,Rastrigin
7886,453.0152144518814,83,1,3,Rastrigin
7887,453.0152144518814,84,1,3,Rastrigin
7888,613.135946810468,1,0,4,Rastrigin
7889,532.6554169625834,2,0,4,Rastrigin
7890,532.6554169625834,3,0,4,Rastrigin
7891,519.558422409532,4,0,4,Rastrigin
7892,519.558422409532,5,0,4,Rastrigin
7893,519.558422409532,6,0,4,Rastrigin
7894,519.558422409532,7,0,4,Rastrigin
7895,519.558422409532,8,0,4,Rastrigin
7896,519.558422409532,9,0,4,Rastrigin
7897,458.5253966747614,10,0,4,Rastrigin
7898,446.1401209718711,11,0,4,Rastrigin
7899,446.1401209718711,12,0,4,Rastrigin
7900,446.1401209718711,13,0,4,Rastrigin
7901,446.1401209718711,14,0,4,Rastrigin
7902,446.1401209718711,15,0,4,Rastrigin
7903,446.1401209718711,16,0,4,Rastrigin
7904,446.1401209718711,17,0,4,Rastrigin
7905,446.1401209718711,18,0,4,Rastrigin
7906,446.1401209718711,19,0,4,Rastrigin
7907,446.1401209718711,20,0,4,Rastrigin
7908,446.1401209718711,21,0,4,Rastrigin
7909,446.1401209718711,22,0,4,Rastrigin
7910,446.1401209718711,23,0,4,Rastrigin
7911,446.1401209718711,24,0,4,Rastrigin
7912,446.1401209718711,25,0,4,Rastrigin
7913,446.1401209718711,26,0,4,Rastrigin
7914,446.1401209718711,27,0,4,Rastrigin
7915,446.1401209718711,28,0,4,Rastrigin
7916,446.1401209718711,29,0,4,Rastrigin
7917,446.1401209718711,30,0,4,Rastrigin
7918,446.1401209718711,31,0,4,Rastrigin
7919,438.2521102453399,32,0,4,Rastrigin
7920,438.2521102453399,33,0,4,Rastrigin
7921,438.2521102453399,34,0,4,Rastrigin
7922,438.2521102453399,35,0,4,Rastrigin
7923,438.2521102453399,36,0,4,Rastrigin
7924,438.2521102453399,37,0,4,Rastrigin
7925,438.2521102453399,38,0,4,Rastrigin
7926,438.2521102453399,39,0,4,Rastrigin
7927,438.2521102453399,40,0,4,Rastrigin
7928,438.2521102453399,41,0,4,Rastrigin
7929,438.2521102453399,42,0,4,Rastrigin
7930,438.2521102453399,43,1,4,Rastrigin
7931,438.2521102453399,44,1,4,Rastrigin
7932,438.2521102453399,45,1,4,Rastrigin
7933,438.2521102453399,46,1,4,Rastrigin
7934,438.2521102453399,47,1,4,Rastrigin
7935,438.2521102453399,48,1,4,Rastrigin
7936,438.2521102453399,49,1,4,Rastrigin
7937,438.2521102453399,50,1,4,Rastrigin
7938,438.2521102453399,51,1,4,Rastrigin
7939,438.2521102453399,52,1,4,Rastrigin
7940,438.2521102453399,53,1,4,Rastrigin
7941,438.2521102453399,54,1,4,Rastrigin
7942,438.2521102453399,55,1,4,Rastrigin
7943,438.2521102453399,56,1,4,Rastrigin
7944,438.2521102453399,57,1,4,Rastrigin
7945,438.2521102453399,58,1,4,Rastrigin
7946,438.2521102453399,59,1,4,Rastrigin
7947,438.2521102453399,60,1,4,Rastrigin
7948,438.2521102453399,61,1,4,Rastrigin
7949,438.2521102453399,62,1,4,Rastrigin
7950,438.2521102453399,63,1,4,Rastrigin
7951,438.2521102453399,64,1,4,Rastrigin
7952,438.2521102453399,65,1,4,Rastrigin
7953,438.2521102453399,66,1,4,Rastrigin
7954,438.2521102453399,67,1,4,Rastrigin
7955,438.2521102453399,68,1,4,Rastrigin
7956,438.2521102453399,69,1,4,Rastrigin
7957,438.2521102453399,70,1,4,Rastrigin
7958,438.2521102453399,71,1,4,Rastrigin
7959,438.2521102453399,72,1,4,Rastrigin
7960,580.98481751284,1,0,5,Rastrigin
7961,561.8345702655815,2,0,5,Rastrigin
7962,561.8345702655815,3,0,5,Rastrigin
7963,561.8345702655815,4,0,5,Rastrigin
7964,561.8345702655815,5,0,5,Rastrigin
7965,561.8345702655815,6,0,5,Rastrigin
7966,561.8345702655815,7,0,5,Rastrigin
7967,561.8345702655815,8,0,5,Rastrigin
7968,507.17084946945965,9,0,5,Rastrigin
7969,507.17084946945965,10,0,5,Rastrigin
7970,479.3805002731364,11,0,5,Rastrigin
7971,479.3805002731364,12,0,5,Rastrigin
7972,479.3805002731364,13,0,5,Rastrigin
7973,479.3805002731364,14,0,5,Rastrigin
7974,479.3805002731364,15,0,5,Rastrigin
7975,479.3805002731364,16,0,5,Rastrigin
7976,479.3805002731364,17,0,5,Rastrigin
7977,479.3805002731364,18,0,5,Rastrigin
7978,479.3805002731364,19,0,5,Rastrigin
7979,479.3805002731364,20,0,5,Rastrigin
7980,479.3805002731364,21,0,5,Rastrigin
7981,479.3805002731364,22,0,5,Rastrigin
7982,479.3805002731364,23,0,5,Rastrigin
7983,479.3805002731364,24,0,5,Rastrigin
7984,479.3805002731364,25,0,5,Rastrigin
7985,479.3805002731364,26,0,5,Rastrigin
7986,479.3805002731364,27,0,5,Rastrigin
7987,479.3805002731364,28,0,5,Rastrigin
7988,479.3805002731364,29,0,5,Rastrigin
7989,479.3805002731364,30,0,5,Rastrigin
7990,479.3805002731364,31,0,5,Rastrigin
7991,479.3805002731364,32,0,5,Rastrigin
7992,479.3805002731364,33,0,5,Rastrigin
7993,479.3805002731364,34,0,5,Rastrigin
7994,479.3805002731364,35,0,5,Rastrigin
7995,479.3805002731364,36,0,5,Rastrigin
7996,479.3805002731364,37,0,5,Rastrigin
7997,479.3805002731364,38,0,5,Rastrigin
7998,479.3805002731364,39,0,5,Rastrigin
7999,479.3805002731364,40,0,5,Rastrigin
8000,479.3805002731364,41,0,5,Rastrigin
8001,479.3805002731364,42,1,5,Rastrigin
8002,479.3805002731364,43,1,5,Rastrigin
8003,479.3805002731364,44,1,5,Rastrigin
8004,479.3805002731364,45,1,5,Rastrigin
8005,479.3805002731364,46,1,5,Rastrigin
8006,479.3805002731364,47,1,5,Rastrigin
8007,479.3805002731364,48,1,5,Rastrigin
8008,479.3805002731364,49,1,5,Rastrigin
8009,479.3805002731364,50,1,5,Rastrigin
8010,479.3805002731364,51,1,5,Rastrigin
8011,471.94135313110036,52,1,5,Rastrigin
8012,471.94135313110036,53,1,5,Rastrigin
8013,471.94135313110036,54,1,5,Rastrigin
8014,471.94135313110036,55,1,5,Rastrigin
8015,471.94135313110036,56,1,5,Rastrigin
8016,471.94135313110036,57,1,5,Rastrigin
8017,471.94135313110036,58,1,5,Rastrigin
8018,471.94135313110036,59,1,5,Rastrigin
8019,471.94135313110036,60,1,5,Rastrigin
8020,471.94135313110036,61,1,5,Rastrigin
8021,471.94135313110036,62,1,5,Rastrigin
8022,471.94135313110036,63,1,5,Rastrigin
8023,471.94135313110036,64,1,5,Rastrigin
8024,471.0974381929229,65,1,5,Rastrigin
8025,471.0974381929229,66,1,5,Rastrigin
8026,471.0974381929229,67,1,5,Rastrigin
8027,471.0974381929229,68,1,5,Rastrigin
8028,594.1120264318371,1,0,6,Rastrigin
8029,470.47861199066045,2,0,6,Rastrigin
8030,470.47861199066045,3,0,6,Rastrigin
8031,470.47861199066045,4,0,6,Rastrigin
8032,470.47861199066045,5,0,6,Rastrigin
8033,470.47861199066045,6,0,6,Rastrigin
8034,470.47861199066045,7,0,6,Rastrigin
8035,470.47861199066045,8,0,6,Rastrigin
8036,470.47861199066045,9,0,6,Rastrigin
8037,470.47861199066045,10,0,6,Rastrigin
8038,454.366201627996,11,0,6,Rastrigin
8039,454.366201627996,12,0,6,Rastrigin
8040,454.366201627996,13,0,6,Rastrigin
8041,454.366201627996,14,0,6,Rastrigin
8042,454.366201627996,15,0,6,Rastrigin
8043,454.366201627996,16,0,6,Rastrigin
8044,454.366201627996,17,0,6,Rastrigin
8045,454.366201627996,18,0,6,Rastrigin
8046,454.366201627996,19,0,6,Rastrigin
8047,454.366201627996,20,0,6,Rastrigin
8048,454.366201627996,21,0,6,Rastrigin
8049,454.366201627996,22,0,6,Rastrigin
8050,454.366201627996,23,0,6,Rastrigin
8051,454.366201627996,24,0,6,Rastrigin
8052,454.366201627996,25,0,6,Rastrigin
8053,444.4903221576259,26,0,6,Rastrigin
8054,444.4903221576259,27,0,6,Rastrigin
8055,444.4903221576259,28,0,6,Rastrigin
8056,444.4903221576259,29,0,6,Rastrigin
8057,444.4903221576259,30,0,6,Rastrigin
8058,444.4903221576259,31,0,6,Rastrigin
8059,444.4903221576259,32,0,6,Rastrigin
8060,444.4903221576259,33,0,6,Rastrigin
8061,444.4903221576259,34,0,6,Rastrigin
8062,444.4903221576259,35,0,6,Rastrigin
8063,444.4903221576259,36,0,6,Rastrigin
8064,444.4903221576259,37,0,6,Rastrigin
8065,444.4903221576259,38,0,6,Rastrigin
8066,444.4903221576259,39,0,6,Rastrigin
8067,444.4903221576259,40,0,6,Rastrigin
8068,444.4903221576259,41,0,6,Rastrigin
8069,444.4903221576259,42,0,6,Rastrigin
8070,444.4903221576259,43,0,6,Rastrigin
8071,444.4903221576259,44,0,6,Rastrigin
8072,444.4903221576259,45,0,6,Rastrigin
8073,444.4903221576259,46,0,6,Rastrigin
8074,444.4903221576259,47,0,6,Rastrigin
8075,444.4903221576259,48,1,6,Rastrigin
8076,444.4903221576259,49,1,6,Rastrigin
8077,444.4903221576259,50,1,6,Rastrigin
8078,444.4903221576259,51,1,6,Rastrigin
8079,444.4903221576259,52,1,6,Rastrigin
8080,444.4903221576259,53,1,6,Rastrigin
8081,444.4903221576259,54,1,6,Rastrigin
8082,444.4903221576259,55,1,6,Rastrigin
8083,444.4903221576259,56,1,6,Rastrigin
8084,444.4903221576259,57,1,6,Rastrigin
8085,444.4903221576259,58,1,6,Rastrigin
8086,444.4903221576259,59,1,6,Rastrigin
8087,444.4903221576259,60,1,6,Rastrigin
8088,444.4903221576259,61,1,6,Rastrigin
8089,444.4903221576259,62,1,6,Rastrigin
8090,444.4903221576259,63,1,6,Rastrigin
8091,435.5680096772534,64,1,6,Rastrigin
8092,435.5680096772534,65,1,6,Rastrigin
8093,435.5680096772534,66,1,6,Rastrigin
8094,435.5680096772534,67,1,6,Rastrigin
8095,435.5680096772534,68,1,6,Rastrigin
8096,435.5680096772534,69,1,6,Rastrigin
8097,435.5680096772534,70,1,6,Rastrigin
8098,435.5680096772534,71,1,6,Rastrigin
8099,435.5680096772534,72,1,6,Rastrigin
8100,435.5680096772534,73,1,6,Rastrigin
8101,435.5680096772534,74,1,6,Rastrigin
8102,435.5680096772534,75,1,6,Rastrigin
8103,435.5680096772534,76,1,6,Rastrigin
8104,435.5680096772534,77,1,6,Rastrigin
8105,435.5680096772534,78,1,6,Rastrigin
8106,433.1248758159534,79,1,6,Rastrigin
8107,433.1248758159534,80,1,6,Rastrigin
8108,433.1248758159534,81,1,6,Rastrigin
8109,433.1248758159534,82,1,6,Rastrigin
8110,569.0869648172647,1,0,7,Rastrigin
8111,461.3657514041109,2,0,7,Rastrigin
8112,461.3657514041109,3,0,7,Rastrigin
8113,461.3657514041109,4,0,7,Rastrigin
8114,461.3657514041109,5,0,7,Rastrigin
8115,461.3657514041109,6,0,7,Rastrigin
8116,461.3657514041109,7,0,7,Rastrigin
8117,461.3657514041109,8,0,7,Rastrigin
8118,461.3657514041109,9,0,7,Rastrigin
8119,461.3657514041109,10,0,7,Rastrigin
8120,461.3657514041109,11,0,7,Rastrigin
8121,461.3657514041109,12,0,7,Rastrigin
8122,461.3657514041109,13,0,7,Rastrigin
8123,461.3657514041109,14,0,7,Rastrigin
8124,461.3657514041109,15,0,7,Rastrigin
8125,461.3657514041109,16,0,7,Rastrigin
8126,461.3657514041109,17,0,7,Rastrigin
8127,461.3657514041109,18,0,7,Rastrigin
8128,461.3657514041109,19,0,7,Rastrigin
8129,461.3657514041109,20,0,7,Rastrigin
8130,461.3657514041109,21,0,7,Rastrigin
8131,461.3657514041109,22,0,7,Rastrigin
8132,461.3657514041109,23,0,7,Rastrigin
8133,461.3657514041109,24,0,7,Rastrigin
8134,461.3657514041109,25,0,7,Rastrigin
8135,461.3657514041109,26,0,7,Rastrigin
8136,461.3657514041109,27,0,7,Rastrigin
8137,461.3657514041109,28,0,7,Rastrigin
8138,461.3657514041109,29,0,7,Rastrigin
8139,461.3657514041109,30,0,7,Rastrigin
8140,461.3657514041109,31,0,7,Rastrigin
8141,461.3657514041109,32,0,7,Rastrigin
8142,461.3657514041109,33,0,7,Rastrigin
8143,461.3657514041109,34,0,7,Rastrigin
8144,459.31431093671216,35,0,7,Rastrigin
8145,440.11664524640474,36,0,7,Rastrigin
8146,440.11664524640474,37,0,7,Rastrigin
8147,440.11664524640474,38,0,7,Rastrigin
8148,440.11664524640474,39,0,7,Rastrigin
8149,440.11664524640474,40,0,7,Rastrigin
8150,422.76149754380947,41,0,7,Rastrigin
8151,422.76149754380947,42,0,7,Rastrigin
8152,422.76149754380947,43,1,7,Rastrigin
8153,422.76149754380947,44,1,7,Rastrigin
8154,422.76149754380947,45,1,7,Rastrigin
8155,422.76149754380947,46,1,7,Rastrigin
8156,422.76149754380947,47,1,7,Rastrigin
8157,422.76149754380947,48,1,7,Rastrigin
8158,422.76149754380947,49,1,7,Rastrigin
8159,422.76149754380947,50,1,7,Rastrigin
8160,422.76149754380947,51,1,7,Rastrigin
8161,422.76149754380947,52,1,7,Rastrigin
8162,422.76149754380947,53,1,7,Rastrigin
8163,422.76149754380947,54,1,7,Rastrigin
8164,422.76149754380947,55,1,7,Rastrigin
8165,422.76149754380947,56,1,7,Rastrigin
8166,422.76149754380947,57,1,7,Rastrigin
8167,422.76149754380947,58,1,7,Rastrigin
8168,422.76149754380947,59,1,7,Rastrigin
8169,422.76149754380947,60,1,7,Rastrigin
8170,422.76149754380947,61,1,7,Rastrigin
8171,422.76149754380947,62,1,7,Rastrigin
8172,422.76149754380947,63,1,7,Rastrigin
8173,400.82246565232685,64,1,7,Rastrigin
8174,400.82246565232685,65,1,7,Rastrigin
8175,400.82246565232685,66,1,7,Rastrigin
8176,400.82246565232685,67,1,7,Rastrigin
8177,400.82246565232685,68,1,7,Rastrigin
8178,400.82246565232685,69,1,7,Rastrigin
8179,400.82246565232685,70,1,7,Rastrigin
8180,400.82246565232685,71,1,7,Rastrigin
8181,400.82246565232685,72,1,7,Rastrigin
8182,629.044499525272,1,0,8,Rastrigin
8183,607.0479889482356,2,0,8,Rastrigin
8184,548.9168608137829,3,0,8,Rastrigin
8185,548.9168608137829,4,0,8,Rastrigin
8186,548.9168608137829,5,0,8,Rastrigin
8187,548.9168608137829,6,0,8,Rastrigin
8188,548.9168608137829,7,0,8,Rastrigin
8189,548.9168608137829,8,0,8,Rastrigin
8190,455.62249111123964,9,0,8,Rastrigin
8191,455.62249111123964,10,0,8,Rastrigin
8192,455.62249111123964,11,0,8,Rastrigin
8193,455.62249111123964,12,0,8,Rastrigin
8194,455.62249111123964,13,0,8,Rastrigin
8195,428.0320095077681,14,0,8,Rastrigin
8196,428.0320095077681,15,0,8,Rastrigin
8197,428.0320095077681,16,0,8,Rastrigin
8198,428.0320095077681,17,0,8,Rastrigin
8199,428.0320095077681,18,0,8,Rastrigin
8200,428.0320095077681,19,0,8,Rastrigin
8201,428.0320095077681,20,0,8,Rastrigin
8202,428.0320095077681,21,0,8,Rastrigin
8203,428.0320095077681,22,0,8,Rastrigin
8204,428.0320095077681,23,0,8,Rastrigin
8205,428.0320095077681,24,0,8,Rastrigin
8206,428.0320095077681,25,0,8,Rastrigin
8207,428.0320095077681,26,0,8,Rastrigin
8208,428.0320095077681,27,0,8,Rastrigin
8209,428.0320095077681,28,0,8,Rastrigin
8210,428.0320095077681,29,0,8,Rastrigin
